R,G,B
214.36501901140932,196.13260456274455,196.7785171102632
38.72990844354224,51.65335707019204,73.02568667344607
53.18829825186526,40.23738851231231,42.67349268642027
232.8267274202516,205.64078397099354,192.18413332498517
147.90933915892313,105.8852305531713,85.72239993758231
196.09015396231803,158.1297143096562,138.17447665394238
42.32132781643896,61.45481474516279,88.29763024261791
121.63570198780342,68.89998434810637,198.9055016434608
21.754585378457282,34.69129423921569,56.88207181607123
79.77150916784403,70.55514809591135,144.27912552890422
62.21287999330675,68.19479105603605,78.44678000168236
198.20072169599314,157.91497519170963,133.96165990076705
41.03173140708884,48.40587454853734,53.29346944792531
96.81557020271816,94.47829871907118,100.98569829623419
147.79452230937332,126.17153143885999,106.86241481290888
61.45040911885681,62.053492881789964,48.14416118808813
224.03862561441287,225.50945933416872,220.5770193823622
5.3868636350456,5.402676996963336,2.735567055005731
180.93274046815858,185.01758151894288,177.72677092915066
45.62450097565196,35.946499221255515,34.10029717678303
139.3516102869157,85.8146733804334,49.71673819738692
228.18420342274186,190.8822544944315,165.0401122927839
100.79034745688293,58.04401698292476,28.915587903998592
3.004314805358792,3.2108466489877223,4.325259151434457
100.59617214760726,64.0935814740409,34.37496034683405
210.85844748858767,175.23619759236246,149.11955168119613
17.881283976187106,18.96748640952668,21.913901113124393
129.4021902190124,95.24437443744425,72.1783678367826
187.18517424688517,145.96544595390912,105.48237842096142
65.28262472352309,40.72053505598452,13.646139802702312
122.75974481211759,86.8061553561352,54.412647223779715
240.23170592922168,214.94013884144846,174.158074428138
74.73369694095408,76.98423049561748,65.83364951387618
224.06376227272267,226.14495837529205,224.5961847164898
112.9732489015239,114.26434479193624,99.02171103644403
150.38763736264463,149.37623626374125,132.4337912087987
191.19486589003463,194.23963695471966,197.48015442972505
71.70414333706535,88.83784994400679,119.32956326987241
27.986906600413107,37.48485865843547,49.25481769959701
145.87268266086662,141.5478916757712,140.17884405671572
10.912560257112531,32.829003749322496,114.64796464917458
229.05415195143297,228.73806936527694,232.52141628182292
139.07537276749105,96.36375553006762,74.12600360478808
205.26501597444738,192.47220447285468,187.53690095847762
123.95607188236968,116.5218732982419,116.15120711563485
218.90110636643695,222.6247088508928,230.2823175465938
29.416853498260345,31.273598763048295,41.783223811368615
181.31549295774448,178.34164989936605,180.42404426560273
128.55452800002035,136.92921599996805,147.64521600001942
78.19008572493328,62.50279537830982,56.23568145111006
177.66831194473343,177.97902270482936,179.42904738402115
114.33386034256952,104.62481335090372,96.61616161615824
216.62536643739224,222.95659587203647,234.0511516601254
32.256005158783054,78.38287925196511,99.37127196518865
67.89878647042431,141.7522161976087,172.47516998021243
186.8419504855529,170.26932020242606,170.74128026262136
133.3869782971774,135.69923205340632,132.61549248749162
108.91338966526399,81.17343733073685,68.17137904885625
170.2399763278624,186.74463678060727,192.53395472704943
53.06192105482331,51.49737127597905,48.17791871818686
3.801350425686035,3.373780865696183,4.978618260085668
106.18329253366605,98.3343023255753,87.09485924112438
28.561337342642073,37.30054533408163,56.38642271035268
209.21131848284884,156.08669476219433,95.92614890628322
203.07772236077037,192.629675810468,181.69035743973072
4.462640468783846,4.22604619096219,5.729982764561328
169.26307135810058,145.59930943767887,129.6772443275189
127.01131401350807,86.22429535529446,65.6560142913897
43.982594182161854,33.323199809251825,32.67238912732424
219.13547930669694,216.84648036787522,210.62964273081525
4.2935548752999395,4.155784870925572,4.2994315697015395
178.19671275758492,208.8150926167723,219.18947299762937
207.8939548137599,164.12721351517263,135.31040097699665
136.35390630989855,167.40036801351397,177.91029671088342
109.32863315897251,90.66158744598451,82.9281328178308
181.51124678664726,155.65841902312525,134.3731790916926
3.248370939433997,3.2890731375021005,4.003671464633555
232.86159039756183,228.22757475083066,216.32038366730333
119.94134672682793,108.27172895207221,98.6927726227987
34.31829556017423,32.50289554585436,33.17816543934144
74.85961538461433,67.6103846153825,81.68884615385093
248.6245772266027,242.9019165727107,226.1927846674175
16.254867928620097,19.925991213319335,30.563161034876355
165.02331961592782,158.34910836763729,162.2127914952068
33.387665198241,32.84064610865899,37.755859030844846
174.05938440949262,138.715791234516,135.62746738040408
6.176448766495206,6.100373618783657,7.3502477542778095
67.13195732838554,63.78756957328737,69.65294526902008
215.3759593812448,191.483410083817,193.5234384224758
201.61366575980918,193.5484590339682,190.0208732884027
179.29711849456783,166.87003822404844,162.0401352543301
239.26477616699665,236.69258138179418,234.98104189895068
143.0334460729069,118.08756106726779,111.20518602029293
31.202843040474274,41.23265547877518,51.22854886475775
103.69424611507816,106.75878482431501,116.8315833683447
60.145461224115444,71.04306901143917,87.00215804216919
210.94325452016736,179.84422809458806,168.50319888735444
20.293282781463798,24.17100358229958,30.837652064789072
111.77577110996137,135.12495129050419,158.2295644616341
89.29065941021715,94.52347804076939,103.13953929884468
185.7842687252024,166.79005841854305,155.31514708949223
141.58827498947858,107.8180514550769,94.32163644031765
41.68857556037346,46.85668835863927,63.97577729573351
106.40903387704188,124.98787118362401,161.69458385611216
208.7999220577163,167.45424785660973,154.3074824629996
50.48380734236898,49.577654768720386,58.36794553667769
111.06868200316822,109.39373806162271,119.8236857404021
208.37674984783501,188.08034083993053,183.80827754108086
77.4446082561222,78.6974666024876,91.30304489110098
96.33062550772071,98.30327646899474,80.5347052983092
212.30274485342608,214.17429819085896,227.53399875233265
169.80258954094086,169.68387422229387,180.0835715486727
52.33149099421327,54.26763768775098,39.68112361011997
240.93917875886586,243.5276319852042,238.6522074714647
5.716580155551583,5.58080242338761,6.3724500260704815
171.61779242173935,136.24170393033947,113.12779477524387
206.83574054620902,205.8472951680869,192.7003676470341
61.323768028846665,49.51141826922963,42.11328124999998
238.14873388366004,233.8973657359837,230.23402281789012
107.14634804186025,100.83137339518821,96.3289998921152
188.33912516414128,171.5216688554575,163.24042832609214
60.483986893543545,57.61695381040053,51.379663883299806
6.42804808555173,7.7750400260010935,10.27288268976362
172.79134029592592,154.0060197272963,135.84131128518123
72.7050895949368,102.11444059630415,122.14696581840528
240.27225559804992,225.30884762424984,213.6120972146466
29.94698284989304,46.404149904730446,55.7537582045298
122.55692948088665,127.22428991184574,163.22857492654686
59.48697875059929,64.63157053842255,101.52021089629426
221.641899999979,206.0087999999935,211.81059999997996
32.2438515199333,27.44426905646555,47.1957329802963
165.31976391416853,136.12537922665564,107.90832368029199
236.9307612302489,229.67559803873942,225.80684463373933
218.21324276621698,199.88228057978228,185.10499010536637
120.07747097277579,98.04107717826781,72.07473899892042
165.62341452464182,145.75350768884417,126.57952632169956
40.444777514991515,37.282300203493165,39.029013805634335
216.99628804747522,204.60254268742733,190.40998515218593
103.54721579140067,88.47861581576223,74.22358961861845
15.67751987113422,16.369853970265396,20.77464416805522
91.67414760466495,76.68752697453533,69.67587397496912
158.21191181310186,137.5047713063504,128.88845014807094
241.3568726355649,239.50567465321788,238.97225725094515
6.834753186170474,6.092147298308333,5.430455841365742
226.41021964794416,230.21775534785695,237.24201410791437
173.81462824904233,141.87064275638886,120.48720531936209
86.67006455997267,71.46381243628979,68.31838260278676
188.88083222666592,190.59787516602444,201.37388224880954
97.57564010097704,98.24116480345756,84.89523981248769
157.17576865191285,174.49150720277188,199.61728660500728
40.47489005532178,40.16626471839754,33.13363597674022
123.16721118662767,133.8023392577247,143.56854417143253
203.87744809617647,198.13112549382905,182.40699335967975
154.41404761904144,131.209285714284,113.71412698412799
223.83935041689563,220.30047583706914,211.6051425328282
246.32186626533473,245.6616856590059,242.47903676629025
217.65302518427745,218.09981572479623,224.8781480344091
121.14397096384138,129.63821302145908,161.4298516825722
170.79652672097617,172.80288246351387,186.57541849430183
82.19014872861177,88.72021429713786,117.04677754677792
151.48726034935865,148.18396155575527,141.0019021874902
228.1519943356208,226.2109983478995,222.66603729053077
173.53825503356242,172.5635666347172,169.5580057526377
155.37821380244043,109.28755074424558,83.28439332431334
163.33727810651408,156.42785616750416,149.39963586709655
44.41655975525852,45.70433237935437,49.21158590743615
24.288286895696864,25.07844804266316,28.333500792208362
114.037632301066,114.46119168954702,110.97393179146162
221.4027700356181,227.72025213333262,242.9341794947883
164.69437770301988,124.79753323722315,98.81675476533943
199.93560881143628,164.0019365771015,140.25986443961023
61.43285799168464,62.34328579916681,52.37967914438279
153.02395563774422,206.87829944546857,200.48266173749883
40.30125842125306,56.95678149231123,62.18304309139579
90.61360616528981,153.0872973691153,146.5859686420494
174.75667655785955,138.72403560830514,111.33785502331486
76.38769830224949,85.92777623156752,98.36097968271682
156.75657894736588,138.36129385965415,133.38486842105306
15.637033861982715,22.335362194599124,32.66836690955892
45.50330239946163,54.65161775771837,66.17398210851978
28.55009672920268,30.778107706843354,43.45066810635841
208.68084600762376,163.67110266159756,153.22076996197848
130.89374464438663,117.20536989431503,129.21308197657933
71.37006522485342,68.8249227600358,81.6946446961907
96.55047163772464,78.8645695505563,60.64091510521048
228.74493984431246,211.7126680820939,172.80679405523017
48.68635692884624,48.02852926709204,47.33492822966473
137.80198461367132,132.4213401717016,124.36414315978301
50.622214850449595,60.70476032508914,70.81506054072833
185.08439897698628,171.7011326269581,178.99342345634636
93.80913043478728,97.2865217391242,112.8969565217482
19.087963718231645,27.54070279617217,33.94965577995869
221.4829153100472,210.42348563451515,224.5448495473704
171.95537202057895,153.8038832137972,152.19437803376175
121.45949677815545,101.67459343357488,99.22568272476275
201.19422199258165,185.86872470505068,198.15220012053842
7.283498231160024,5.14203287866512,5.5904731276243425
243.11690745800183,47.933853963296585,64.4290511518942
209.04383435230574,149.99457838272872,135.50363363708982
193.10325534079698,5.661834520176171,34.62936588674101
111.95211364417051,81.09943865276037,76.41287661817134
151.18992609597328,135.68838343978854,125.40137762790232
215.86262844780546,213.39751216874572,214.9010275824818
43.76641825803537,46.003493246390235,49.7806241266883
95.34511860173373,99.47550561800116,102.01368289638484
58.86814509197325,46.90338662540731,39.055183084065355
205.655093650079,204.047875742369,191.19789858381742
5.542364507618089,5.498361411728652,6.321805576235313
176.38840723309994,139.0435967302493,114.08768887788304
240.50577297947584,243.0477582846499,238.0422852001872
157.98809966530493,121.84269245071187,95.80847898846636
21.109798707522565,21.18088494480823,24.711882749451206
220.98056904928285,194.88272033309,168.0444136016603
50.5716818081095,49.414580101929346,51.89408375802758
203.85002672721066,201.24171455298324,202.12307897902156
142.3240910434576,120.33863434820981,105.15441915459607
81.73243785703687,67.98610467808612,61.25088775668549
173.55832476876256,164.34018499486737,159.03759849264517
202.72512920983024,205.66564199577476,204.29719960811798
184.69135352061699,158.34823057278516,138.45129514775587
123.55327102803773,108.02180685358164,97.81806853582671
217.47481515706454,220.24437769564895,219.67621688228283
224.24641110587865,232.03591523377173,248.7323447441167
151.24920963697093,162.0543987790267,190.3120026163857
114.81906680094133,107.68915743538142,119.82477341389685
190.32700993674598,198.98175248421174,226.38518518516963
202.84603042362392,207.12292881610114,208.77577216205106
152.81059103530296,140.82526775089158,134.33042443474628
182.30233898613844,186.3847647362432,190.7308194035711
75.08484848484811,66.58898071625379,74.68980716253242
55.64958490565906,102.96415094340179,140.38943396227018
220.95915368789233,195.60762562446,182.24750220394424
116.46009008344669,152.42257993060173,181.1993649856077
23.042243069916005,57.16971431600584,76.39645942651794
177.40382985932692,181.11447212335423,199.1585324521418
135.90341753343637,129.3576735300341,130.36128210570894
203.585371155269,210.35217186533987,230.66862297568926
11.367567567556705,21.87750965250332,37.469787644801244
47.53346286701084,134.12737478411182,171.94019861829597
7.241459262757431,7.868484386004692,11.732507630933348
235.05443675268816,185.73568281938455,170.77879169288252
28.59263265046548,49.733744751241886,75.65994401322197
163.284818067762,106.12233375156963,92.16091593475862
179.14423949197325,141.93377683700922,119.33141820381456
244.2978142076453,222.99112021858082,199.84426229508614
18.71736392892186,17.404225549180406,20.21823842171474
99.08104340899237,73.18518518518874,62.322580645165445
197.9983128058072,198.27475957482739,194.7235532310051
67.80637424718904,90.19117411927763,120.08719287961506
151.47027359360834,155.7516753765758,159.32905010761903
44.12029815722914,39.55435157705879,40.4504796742384
163.13241486637816,101.1660106188398,90.16047235443368
241.0314227524068,211.38172825139281,196.36834448646223
101.43313871096677,99.08366872627833,102.0478997789089
71.7721948853009,59.43086839004696,59.005682999515
201.7787731740757,186.63058355108592,199.15183940936885
122.23073366214427,102.45853884092979,100.07136251541704
172.62440446561055,154.4805518025991,153.04024745786913
221.98840220282932,210.98475509680577,224.9952587621319
213.07249287857138,215.52848586667892,229.30242495077414
99.51282892578435,88.69617428965137,71.02112999540897
63.01622272597656,56.04533862283479,40.50233777273922
167.75533296233777,139.24540901502164,142.9562233351883
44.878535400708486,41.23840836914013,38.28884737530435
233.8842049093002,222.0282817502784,214.837913553923
8.089272423721006,6.561543258347832,5.111117816302176
110.87631724903042,98.65945646145738,92.63671658347008
178.15099507030578,156.49625707503398,145.2543363154981
210.777142857188,212.961246753203,222.94488311690043
160.4276035131695,145.9283145127626,147.3729820158963
182.05600204111119,180.36492749922536,189.91410469024072
107.21171531387509,80.51859256297548,72.86965213914203
4.333916227235555,4.097284078801316,5.565493592708627
169.08424725822772,144.24177467598494,127.87387836489577
125.58579409416043,84.72585794093847,64.18256185155741
223.7485177865515,217.0331027667949,204.95454545454663
42.37500000000044,32.52288568773303,32.2980947955396
153.27814641573764,142.39225497661874,134.57217448059762
229.64185757227617,208.31346532597755,190.25458691820057
103.55227524972662,93.97336293008306,87.35682574917055
51.671542267153356,44.747042374703845,41.76048612604887
129.38299418605183,136.97537144704881,140.44000322996754
88.92634489693802,96.5516172281017,99.27903469079175
168.01581027667646,39.77470355731222,45.0108695652175
41.75438073470207,53.26824339991238,67.71506177746076
216.57453137872585,219.95720583488145,230.11820364871323
53.44622641508664,50.54298605412036,45.981993437242096
106.10246003479048,94.99693531019692,85.37430630331998
159.24644280023006,160.4815025611827,166.25649781824933
154.5355103108578,178.24170554123936,198.772725291048
217.69601476017624,228.50295202949448,231.28125461256886
99.71005479046353,93.4095957352314,89.64904486895013
140.59973197911455,141.49322894625993,140.07151925519094
26.59047271209214,35.9638943963293,56.07116769279598
204.90638297872803,193.0510638297901,180.90638297872565
3.686739186712579,3.2456455581083006,4.781549469062092
98.3378016085844,89.30641854597357,77.12994795773196
205.80026784007427,154.25597857278603,96.25597857279352
4.663372916154586,4.495853919248475,7.612753170920357
158.61722681783402,129.52715913690346,102.92422051253146
57.771704041666624,56.96294064476644,70.2097447596081
51.0145700800362,92.77036733018709,185.121485737746
206.76837641358588,189.52012654817128,185.08158319867692
184.83443435179254,186.66614368292713,224.02204789437587
6.499652822936682,5.810897018638357,5.432213687558772
114.5279253178806,80.86834057621205,72.5156929019819
136.88670858630329,138.62066348656546,183.92985689505028
180.78402983436837,138.48173741363075,107.37490402544923
32.727898763976974,34.45985874043602,29.32989994114555
169.24844720496773,145.34161490683263,122.88975155279519
16.230965546576225,17.62166672119771,13.458299250728569
67.93090143809022,63.80498070852517,56.245177130828566
151.21278551727207,135.8613252245483,125.6331942578485
216.64810395119608,214.3497745955985,215.70193582605157
94.83611070145662,98.89726195744609,101.37467433516714
40.82635066831593,43.03571829720385,47.158822868696056
155.70925547766458,146.85203377670314,142.59158893980924
70.64634716236452,90.99278259514641,119.4876681032324
194.6255036260875,193.5484824066969,189.53908138601645
45.78100444142116,41.258968226847955,42.72572599932823
216.1590272821815,207.9041005654042,215.28308722616293
126.32081488042206,106.67457927369838,98.05668733392459
34.2620670273421,30.374235930592718,32.7665987493982
192.9171794871908,155.53294871795129,139.10461538462377
194.71791197543294,191.8281473899691,187.95087001025877
23.737085427110046,33.20452261308344,43.71189279734573
210.75675675669845,212.99856449862756,212.17537867537132
89.37990196078417,72.35212418300678,85.9595588235303
88.55065510241519,72.15371839822795,69.2463554161291
171.98822374879052,138.79558390578285,116.00500490677499
202.02212056649554,205.52017796713727,207.7416969544446
15.188626799000744,22.448589390534146,29.46835870523634
225.0497997086385,225.15604515655392,231.2976147122659
146.05663095343692,152.34230665344006,153.7972449806454
38.81433717579321,48.02982708933989,55.88256484150107
84.80590864645828,102.2919402151166,113.02095264702011
171.71290711702042,187.85361526996863,194.26743773506965
142.90568189920435,140.66036928778323,135.415840878308
202.9880212954881,221.40527950308064,228.86120970129855
109.25669497060397,97.15231874591787,85.26688438928913
183.28019081095752,152.50514687422594,139.5295003765933
99.42292191435354,82.05012594458942,80.12518891687951
232.1474621549504,228.5034728406182,223.18699910951466
25.41437036184545,26.915377092561553,39.47258816085004
97.75180038543753,133.5817019981862,154.9419819454183
16.87912449599664,28.35094215421276,39.1984146575577
40.73297675375434,81.22742234109023,105.31300144003947
198.4692761863173,176.07992565057089,156.9085939208296
208.620878642926,209.8188777729477,210.8191387560195
19.335452589694093,30.628552162607605,41.3840349356128
179.42336622060202,158.70919214613946,134.7854840285166
104.98606271776725,95.79214687751534,73.32162958992373
4.543812925265144,4.092952369199981,4.5750638874213045
164.66321635949836,78.48876546326562,72.95859631406123
195.41353009450296,172.44254684133182,168.99602056045728
59.54514209069852,60.483946684542985,61.53868723279303
102.7245959152915,118.16827465230216,131.76055632128015
225.4210972372146,229.62531781453038,238.2838860952682
79.94448160535542,68.47870680044045,72.17324414716006
193.5112809855858,198.4910939587174,207.33694522785368
157.19767748746833,144.75270519926195,143.56743204011696
60.9335861578634,61.61948328987095,47.7440625740534
223.3977985293202,224.9349483467056,220.01669147835975
5.280250710877709,5.295339794624695,2.6623817538524435
145.652720773198,123.91553025287641,104.48801800608861
179.18950224356468,182.5255139309104,174.69769383281326
198.9104938271704,168.24465020577315,144.57489711934687
19.109388877145506,28.541552125184552,34.36880947346196
56.87509630199705,64.96138289676784,72.61161402157623
132.57461514294604,111.13980521520426,98.30757147345304
2.420617986430571,3.454599336201113,4.675201517325853
171.28849921629424,167.78428683387608,166.5394788401104
223.07959978753172,221.48503630248467,223.8015760581051
103.84655575416032,101.64993812731933,102.11137082359043
20.064766902937947,26.56244942003746,32.63815386125296
35.96244354647485,23.408604706437725,16.453232707393752
157.61711111109315,115.03866666667672,83.41866666666238
89.93547012190807,64.3864120705822,44.85900605234579
207.86708268329,168.01185647427033,124.53946957877707
116.91089218509043,115.20273411557214,122.8773522249154
195.58107751218893,203.83606232664786,210.60134689030048
67.665881516382,69.53926492156619,77.44273587840188
217.02142286172418,140.09752198242057,70.28089528376933
230.11118559110483,231.1503555607096,230.9861855909902
23.44733980254462,23.867115609812984,27.044462104767277
112.43605189990697,89.5780815569973,73.37581093605093
211.42873601053293,174.01300197497392,139.95951283739194
220.19689637908743,206.56858000999162,196.5519773068802
3.399723879196415,3.224569538125067,4.547735028303393
137.93586497889294,108.31766124171673,79.83327305605664
41.80728102848565,45.26476831271346,56.73246826064044
188.5986097495769,158.9949202388267,145.64753587023543
11.548149602446486,73.87464415431629,129.26278590360118
220.9914095764714,189.73504145812,154.389034137627
105.13878908848966,66.85588822355508,43.93479707252331
183.33383969262258,137.63059601464644,97.4107765168479
80.63629816348528,69.10839034929727,48.718041051493245
187.4471986417717,180.19932088285105,152.23157894737284
232.19721292102668,226.17436478240495,205.52821548164073
33.1267384598811,30.52069917204185,29.602521781474685
58.21482906356477,61.754393634697195,61.627349829499984
145.89444003179574,134.81715647339922,116.42049245434211
184.5153682719499,189.33087818694003,173.8014872521021
102.69859972677497,104.97156762294392,86.42529030054469
199.9965494578107,166.10524153797928,136.12479461057686
82.07698557789817,65.65427584805894,51.193174893357906
16.57819225250092,18.292535776029272,18.16021042562953
169.92153507698833,128.34025910534567,93.610730872643
219.1388514082938,214.32640411535948,212.15053128693842
141.38626936426888,114.72259375264292,97.14818420384248
75.58751920576988,59.91431272898935,51.31781113343276
190.5665467625906,168.17754367933958,152.42523124357353
3.704811048708489,3.810694591990032,3.596482352769378
81.49531675749404,71.22743528609688,65.51464577655727
204.83069803316278,190.46895487851293,180.1542614731882
37.22200990799654,31.955909412596547,28.796673743808135
131.41737168641814,116.1892272983656,107.60815002819527
163.97056163513537,172.74437008229543,184.7374513882632
134.55342842843143,127.31881881881954,134.9396896896906
208.7230388835955,206.6070993090311,205.26148218400255
83.2569889341919,66.60629004076398,72.81508444961588
227.28887744592768,88.44902162718991,36.99279093717752
23.30710689614584,47.10783280645973,78.11111111111639
8.619177066600882,24.662547880887864,48.312368713702384
141.38083228246995,55.87641866330349,39.32660781841098
146.51730822487545,131.0530785562847,114.51481584047093
21.859370508777076,32.544265593558606,38.76573728082942
72.79032948225284,71.1546427043191,68.23337612323532
198.2646122927605,186.49037012227626,174.00100485679195
64.85341732512963,57.74405199717741,62.86923315009501
118.51047594387776,165.45137451601306,195.79898183976218
65.0924375358906,118.84880747302824,152.07757434935647
216.07434514670598,179.83079738064063,170.53443907790856
171.7582155528646,164.43314139476632,155.1371488396609
148.71189901614534,118.670688695005,96.28011880452922
188.0845473744858,186.22625908295228,180.54196943123196
48.984243014939146,49.745776478232344,52.2079272254662
26.889093882342806,27.477755880743935,35.99236865277376
222.9334094803164,224.5838949171756,226.45436893205604
73.98324958124371,74.67321455763036,82.09974112988694
176.0592775547944,152.10188329730602,142.71688792837233
223.09004893967193,219.9061011419168,218.56528548126064
37.74826739186949,53.436397929632946,72.73949469252246
90.32739949563219,103.32280077139788,113.65309301290989
138.24723439782406,147.52295971612307,133.75652264663356
99.56233963143167,124.91526708652736,152.56059015630882
3.340637665542971,4.754660902426508,6.365495811988339
215.61298763082158,213.99452901995545,212.45409134160417
51.808527489929986,57.10085142894907,64.50663322552666
153.96021699820116,166.10616578194748,182.75342705480853
3.0993251466292264,4.339307445517662,5.2279676954758685
188.96636116423184,166.53660993051028,142.46988619193687
65.80338402227304,59.208288712788026,53.62679374598284
148.33333333335068,119.84547563805432,96.86511987626324
209.9013131715276,200.44581509484368,189.1009417694737
34.93854911084171,58.054429117509045,70.58201761674195
231.80527396385386,237.89118439626145,242.34672141669392
65.91939281809468,102.92347153309314,126.75750567655257
4.1945321101161,9.87721100919154,13.145394495434886
189.18639195017596,187.87805462385833,192.89889793961973
108.09742328545326,102.47029232575488,108.60851824938554
200.7002201027098,198.4151137197407,194.38473954510727
43.61149277230024,52.569128381283626,80.22513238872115
146.17420105179565,142.48948220065233,153.04869538833077
37.60290958796884,52.7702271691635,70.86587906007453
204.7228700921706,193.17589244791776,175.0221011356374
113.95251686559321,102.90010378827074,102.3064348728608
186.5828448892043,166.44238741957486,141.2378842029853
183.85499014718408,169.51582241797712,152.22452764576065
77.25745257452573,63.68531802965107,60.11940060576864
133.6012132105001,106.81004268702756,99.03471130082876
20.630111366137594,19.236787667537445,20.267165405648086
178.5164443770922,144.76379205817818,129.92649287663022
51.150752908965956,38.62097878165757,34.067334017797954
219.56615120273523,206.08591065291156,199.72401202748517
121.76048394431774,107.6515055034989,100.53452196851993
47.966873148397084,44.24508483705884,44.45502289253717
118.58749398326437,133.5450925480242,146.85476742664184
172.25181239827754,187.9201065246337,199.25136854563982
93.34645971065098,105.15243844016464,115.92085848423602
148.92785989716015,117.56217866323328,102.9193444730052
34.160877030778366,31.205752212388838,32.25670320961553
200.98266632677945,180.3232220239542,171.53963803211315
94.34789983038257,72.46552928264899,63.66716551931025
64.93368956522319,118.94691833903698,151.78096735622037
64.72406438596782,59.00837786967945,61.53241334799661
118.4795432678167,165.59041009692027,195.874009919915
214.81857280223497,173.28234470682762,161.2598792395604
159.45795339412493,37.99943712709372,49.767871214682394
20.576685097421098,38.17884412848737,57.817864665604915
115.87420295136468,19.997267261795752,32.540444525412575
10.083929654341624,21.616656559532945,35.41164342025675
221.43759110789952,209.1389395043702,204.20681486877737
118.5620570597788,95.17554061421026,85.71997092494834
48.196265886849346,47.50286806883349,54.28635699021511
182.50687129406268,159.01611440530755,147.20390652247232
22.279572913740065,21.041772033342482,17.914067621991567
92.86656615151864,100.99509988691423,80.91500188465241
49.30097729816829,50.23831823270973,49.30749261935732
179.16062683642792,145.04603330068872,117.18119490695102
214.85406630774114,182.64465854350382,165.97024652875118
37.96768658849949,44.72740920790008,53.59000571918182
15.83399944490261,22.254621149041586,29.755620316403615
110.75815738963038,93.57735124760391,89.10134357005954
26.678125735796563,37.41786358999292,52.21250294326717
185.50376299948118,186.58518062393532,192.89306239739602
35.775889485192266,114.34794275492689,155.71735241504595
175.4293519833737,148.71773576659126,140.12064255274115
73.96366782007354,61.967485980198774,51.219186254615664
174.33308439134012,144.19230769231262,111.6747572815487
124.4036309156487,93.38027672513141,68.16083546310928
27.324643021647,24.362045140490377,22.053984339014885
174.97916666668834,133.3086458333512,131.41833333334824
91.69803155101965,69.50216389780525,71.53413374284051
158.2320853153512,107.87210372872632,102.7782722111536
30.972193106843587,30.34928170663848,35.221530303965245
179.44971098266197,160.42928709056335,149.3707129094415
137.38357207110826,108.31582589437878,91.92007473529736
62.11400528501343,49.02944507361248,40.18120045300104
109.42425597136616,83.70622046237106,70.43351641332299
203.92130764741046,196.83701109165642,193.2823117337985
64.07740538075363,63.762197902415416,69.11126310989695
173.05902709116884,141.04864544195138,121.64148704766669
22.451382502613136,29.70912267793909,37.09398565386229
181.4722185209797,148.09353764157171,131.5411059293908
78.86122082584879,76.13536804308293,75.84811490125614
92.82946054683754,136.8178011330953,160.08547499795174
221.93656171116663,195.6312607944854,178.89125813735268
166.57056464051666,123.28805924096258,95.30768281395802
49.449865951736655,41.68859100387541,33.55168305034694
178.14220982919286,167.14592773322266,146.73091669572466
5.970162687623379,5.046848630799154,6.0291172566006495
107.58342779414937,89.2756744502363,76.31364769894267
40.419546823462845,45.682346192456706,39.831994837229615
120.76534679777205,111.35197980334328,42.64788732394406
156.7971672902234,162.44762159272744,145.7113842864783
3.5921091461710546,5.034618964421092,5.551542530219706
79.30361398711159,83.56679038873591,85.42691932015742
133.7161711771801,105.40981202505822,85.0606585788526
195.53562566463287,159.02437079049218,122.3168202765109
92.26602086438126,118.85139450712458,133.79172876302502
58.7271991911028,63.83862487360922,69.44327603640052
212.18972495247732,194.4806310398606,180.3274138927648
85.09705173798271,65.03384191808956,56.12848457038007
21.51528802838724,49.78620722706705,81.31481836481031
166.4537579957545,141.12979744137346,123.48267590618707
104.60217159130852,101.48006407973719,129.83410466358336
52.85908447857116,60.29693815682231,67.57977970897527
195.80380842469452,179.37853433351756,174.5346220427025
26.119031256008057,33.78994969348438,39.95549385600951
21.130423011846947,24.83824027072639,26.928324873096546
193.5525472034133,160.99216245100985,132.71001068757099
121.1053848695029,97.23224314502575,80.19557317476047
43.95228215767082,46.95026206594804,48.69092596637377
58.377362482364724,83.61241184766588,112.40867418900108
221.57571280839173,201.572758162228,199.97355591668153
140.72074904319007,126.12971569163105,134.5841990158581
32.481221185200184,40.850612841561585,61.33245249072447
116.71703762851536,111.95388761354383,95.53807765244747
77.24013086151086,64.96343147945296,51.456561250452594
190.37177063642656,177.91902961561823,163.81348456205987
42.76779006677909,29.843123956594575,19.149937395662427
23.518383570727437,35.90692282213773,57.40067075190484
197.6865563598991,199.57068252326718,216.6733195449437
64.08043547193778,79.65849275975226,111.57774019659678
163.3637355973358,153.6739842328737,163.6846573681021
226.17655488680023,216.57237030671416,216.21687207415386
161.017276351695,136.9363502832795,128.30418969012354
116.07782991874087,80.2453931555441,76.83861737438237
23.786693782692623,22.621963974427707,26.96135967461023
73.0098545506329,82.55374994078412,110.83119344293979
215.4273318871995,208.39951512056936,198.80579303306587
50.439990321017525,45.86336505888332,61.86909178900526
100.7564111773589,132.65957905321105,161.46677681201413
163.29615004933345,160.51572415735816,171.05575142200297
51.52864054047592,46.88409240547229,37.10385595283538
124.92138023225843,122.70891469629134,130.11295847606897
208.94872423944184,207.28508341510448,212.47154072620714
202.7476406191081,177.6985654964205,168.19082672705886
74.43264248704872,69.16429188255654,71.54922279793135
23.665538323373227,21.959034230253806,25.020379261509966
152.95196311719423,122.53346222486476,110.95582986317277
132.38006096980203,138.74330761169702,134.74106887684545
